source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"cermati","gold","Emas Digital",1,"gr",2555595,0,"IDR","2026-05-23",""
"cermati","gold","Emas Digital",2,"gr",5111190,0,"IDR","2026-05-23",""
"cermati","gold","Emas Digital",3,"gr",7666785,0,"IDR","2026-05-23",""
"cermati","gold","Emas Digital",5,"gr",12777975,0,"IDR","2026-05-23",""
"cermati","gold","Emas Digital",10,"gr",25555950,0,"IDR","2026-05-23",""
"cermati","gold","Emas Digital",25,"gr",63889875,0,"IDR","2026-05-23",""
"cermati","gold","Emas Digital",50,"gr",127779750,0,"IDR","2026-05-23",""
"cermati","gold","Emas Digital",100,"gr",255559500,0,"IDR","2026-05-23",""
"cermati","gold","Emas Digital",250,"gr",638898750,0,"IDR","2026-05-23",""
"cermati","gold","Emas Digital",500,"gr",1277797500,0,"IDR","2026-05-23",""
"cermati","gold","Emas Digital",1000,"gr",2555595000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",0.5,"gr",1444000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",1,"gr",2788000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",2,"gr",5516000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",3,"gr",8249000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",5,"gr",13715000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",10,"gr",27375000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",25,"gr",68312000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",50,"gr",136545000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",100,"gr",273012000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",250,"gr",682265000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",500,"gr",1364320000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",1000,"gr",2728600000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",0.5,"gr",1277797,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",1,"gr",2555595,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",2,"gr",5111190,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",3,"gr",7666785,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",5,"gr",12777975,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",10,"gr",25555950,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",25,"gr",63889875,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",50,"gr",127779750,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",100,"gr",255559500,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",250,"gr",638898750,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",500,"gr",1277797500,0,"IDR","2026-05-24",""
"cermati","gold","Emas Digital",1000,"gr",2555595000,0,"IDR","2026-05-24",""
"cermati","gold","Emas Antam",0.5,"gr",1444000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",1,"gr",2788000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",2,"gr",5516000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",3,"gr",8249000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",5,"gr",13715000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",10,"gr",27375000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",25,"gr",68312000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",50,"gr",136545000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",100,"gr",273012000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",250,"gr",682265000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",500,"gr",1364320000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",1000,"gr",2728600000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",0.5,"gr",1277797,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",1,"gr",2555595,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",2,"gr",5111190,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",3,"gr",7666785,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",5,"gr",12777975,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",10,"gr",25555950,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",25,"gr",63889875,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",50,"gr",127779750,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",100,"gr",255559500,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",250,"gr",638898750,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",500,"gr",1277797500,0,"IDR","2026-05-25",""
"cermati","gold","Emas Digital",1000,"gr",2555595000,0,"IDR","2026-05-25",""
"cermati","gold","Emas Antam",0.5,"gr",1444000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",1,"gr",2788000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",2,"gr",5516000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",3,"gr",8249000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",5,"gr",13715000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",10,"gr",27375000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",25,"gr",68312000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",50,"gr",136545000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",100,"gr",273012000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",250,"gr",682265000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",500,"gr",1364320000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",1000,"gr",2728600000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",0.5,"gr",1277797,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",1,"gr",2555595,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",2,"gr",5111190,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",3,"gr",7666785,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",5,"gr",12777975,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",10,"gr",25555950,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",25,"gr",63889875,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",50,"gr",127779750,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",100,"gr",255559500,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",250,"gr",638898750,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",500,"gr",1277797500,0,"IDR","2026-05-26",""
"cermati","gold","Emas Digital",1000,"gr",2555595000,0,"IDR","2026-05-26",""
"cermati","gold","Emas Antam",0.5,"gr",1449000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",1,"gr",2798000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",2,"gr",5536000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",3,"gr",8279000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",5,"gr",13765000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",10,"gr",27475000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",25,"gr",68562000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",50,"gr",137045000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",100,"gr",274012000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",250,"gr",684765000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",500,"gr",1369320000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",1000,"gr",2738600000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",0.5,"gr",1284755,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",1,"gr",2569510,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",2,"gr",5139020,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",3,"gr",7708530,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",5,"gr",12847550,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",10,"gr",25695100,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",25,"gr",64237750,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",50,"gr",128475500,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",100,"gr",256951000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",250,"gr",642377500,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",500,"gr",1284755000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Digital",1000,"gr",2569510000,0,"IDR","2026-05-27",""
"cermati","gold","Emas Antam",0.5,"gr",1449000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",1,"gr",2798000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",2,"gr",5536000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",3,"gr",8279000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",5,"gr",13765000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",10,"gr",27475000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",25,"gr",68562000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",50,"gr",137045000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",100,"gr",274012000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",250,"gr",684765000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",500,"gr",1369320000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",1000,"gr",2738600000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",0.5,"gr",1284755,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",1,"gr",2569510,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",2,"gr",5139020,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",3,"gr",7708530,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",5,"gr",12847550,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",10,"gr",25695100,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",25,"gr",64237750,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",50,"gr",128475500,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",100,"gr",256951000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",250,"gr",642377500,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",500,"gr",1284755000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Digital",1000,"gr",2569510000,0,"IDR","2026-05-28",""
"cermati","gold","Emas Antam",0.5,"gr",1449000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",1,"gr",2798000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",2,"gr",5536000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",3,"gr",8279000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",5,"gr",13765000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",10,"gr",27475000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",25,"gr",68562000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",50,"gr",137045000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",100,"gr",274012000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",250,"gr",684765000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",500,"gr",1369320000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",1000,"gr",2738600000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",0.5,"gr",1284755,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",1,"gr",2569510,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",2,"gr",5139020,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",3,"gr",7708530,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",5,"gr",12847550,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",10,"gr",25695100,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",25,"gr",64237750,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",50,"gr",128475500,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",100,"gr",256951000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",250,"gr",642377500,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",500,"gr",1284755000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Digital",1000,"gr",2569510000,0,"IDR","2026-05-29",""
"cermati","gold","Emas Antam",0.5,"gr",1437000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",1,"gr",2774000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",2,"gr",5488000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",3,"gr",8207000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",5,"gr",13645000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",10,"gr",27235000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",25,"gr",67962000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",50,"gr",135845000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",100,"gr",271612000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",250,"gr",678765000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",500,"gr",1357320000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",1000,"gr",2714600000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Digital",0.5,"gr",1290368,0,"IDR","2026-05-30",""
"cermati","gold","Emas Digital",1,"gr",2580736,0,"IDR","2026-05-30",""
"cermati","gold","Emas Digital",2,"gr",5161472,0,"IDR","2026-05-30",""
"cermati","gold","Emas Digital",3,"gr",7742208,0,"IDR","2026-05-30",""
"cermati","gold","Emas Digital",5,"gr",12903680,0,"IDR","2026-05-30",""
"cermati","gold","Emas Digital",10,"gr",25807360,0,"IDR","2026-05-30",""
"cermati","gold","Emas Digital",25,"gr",64518400,0,"IDR","2026-05-30",""
"cermati","gold","Emas Digital",50,"gr",129036800,0,"IDR","2026-05-30",""
"cermati","gold","Emas Digital",100,"gr",258073600,0,"IDR","2026-05-30",""
"cermati","gold","Emas Digital",250,"gr",645184000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Digital",500,"gr",1290368000,0,"IDR","2026-05-30",""
