source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"hargaemas-com","gold","Pegadaian",1,"gr",2794000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Pegadaian",2,"gr",5520000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Pegadaian",3,"gr",0,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Pegadaian",5,"gr",13698000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Pegadaian",10,"gr",27323000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Pegadaian",25,"gr",67939000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Pegadaian",50,"gr",135769000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Pegadaian",100,"gr",271404000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Pegadaian",250,"gr",676843000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Pegadaian",500,"gr",1353685000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Pegadaian",1000,"gr",2707370000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Emas Antam",1,"gr",2785000,2594000,"IDR","2026-05-27",""
"hargaemas-com","gold","Emas Spot",1,"gr",2582000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Antam",1,"gr",2785000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Antam",2,"gr",5510000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Antam",3,"gr",8240000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Antam",5,"gr",13700000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Antam",10,"gr",27345000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Antam",25,"gr",68237000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Antam",50,"gr",136295000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Antam",100,"gr",272712000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Antam",250,"gr",681515000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Antam",500,"gr",1362820000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Antam",1000,"gr",2725600000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Pegadaian",1,"gr",2782000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Pegadaian",2,"gr",5499000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Pegadaian",3,"gr",0,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Pegadaian",5,"gr",13644000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Pegadaian",10,"gr",27216000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Pegadaian",25,"gr",67674000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Pegadaian",50,"gr",135242000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Pegadaian",100,"gr",270349000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Pegadaian",250,"gr",674214000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Pegadaian",500,"gr",1348427000,0,"IDR","2026-05-27",""
"hargaemas-com","gold","Pegadaian",1000,"gr",2696852000,0,"IDR","2026-05-27",""
