source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"logammulia","gold","Emas Batangan",1000,"gr",2713600000,0,"IDR","2026-05-23","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1506500,0,"IDR","2026-05-23","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2923000,0,"IDR","2026-05-23","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14613000,0,"IDR","2026-05-23","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23038800,0,"IDR","2026-05-23","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",250721600,0,"IDR","2026-05-23","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28230000,0,"IDR","2026-05-23","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55660000,0,"IDR","2026-05-23","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12787500,0,"IDR","2026-05-23","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24775000,0,"IDR","2026-05-23","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2088811,0,"IDR","2026-05-23","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11411326,0,"IDR","2026-05-23","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1436500,0,"IDR","2026-05-24","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2773000,0,"IDR","2026-05-24","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5486000,0,"IDR","2026-05-24","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8204000,0,"IDR","2026-05-24","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13640000,0,"IDR","2026-05-24","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27225000,0,"IDR","2026-05-24","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67937000,0,"IDR","2026-05-24","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",135795000,0,"IDR","2026-05-24","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",271512000,0,"IDR","2026-05-24","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",678515000,0,"IDR","2026-05-24","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1356820000,0,"IDR","2026-05-24","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2713600000,0,"IDR","2026-05-24","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1506500,0,"IDR","2026-05-24","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2923000,0,"IDR","2026-05-24","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14613000,0,"IDR","2026-05-24","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23038800,0,"IDR","2026-05-24","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",250721600,0,"IDR","2026-05-24","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28230000,0,"IDR","2026-05-24","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55660000,0,"IDR","2026-05-24","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12787500,0,"IDR","2026-05-24","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24775000,0,"IDR","2026-05-24","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2088811,0,"IDR","2026-05-24","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11411326,0,"IDR","2026-05-24","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1451500,0,"IDR","2026-05-25","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2803000,0,"IDR","2026-05-25","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5546000,0,"IDR","2026-05-25","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8294000,0,"IDR","2026-05-25","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13790000,0,"IDR","2026-05-25","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27525000,0,"IDR","2026-05-25","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",68687000,0,"IDR","2026-05-25","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",137295000,0,"IDR","2026-05-25","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",274512000,0,"IDR","2026-05-25","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",686015000,0,"IDR","2026-05-25","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1371820000,0,"IDR","2026-05-25","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2743600000,0,"IDR","2026-05-25","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1521500,0,"IDR","2026-05-25","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2953000,0,"IDR","2026-05-25","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14763000,0,"IDR","2026-05-25","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23278800,0,"IDR","2026-05-25","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",253361600,0,"IDR","2026-05-25","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28530000,0,"IDR","2026-05-25","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",56260000,0,"IDR","2026-05-25","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",13250000,0,"IDR","2026-05-25","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",25700000,0,"IDR","2026-05-25","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2146351,0,"IDR","2026-05-25","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11756536,0,"IDR","2026-05-25","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1449000,0,"IDR","2026-05-26","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2798000,0,"IDR","2026-05-26","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5536000,0,"IDR","2026-05-26","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8279000,0,"IDR","2026-05-26","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13765000,0,"IDR","2026-05-26","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27475000,0,"IDR","2026-05-26","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",68562000,0,"IDR","2026-05-26","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",137045000,0,"IDR","2026-05-26","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",274012000,0,"IDR","2026-05-26","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",684765000,0,"IDR","2026-05-26","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1369320000,0,"IDR","2026-05-26","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2738600000,0,"IDR","2026-05-26","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1519000,0,"IDR","2026-05-26","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2948000,0,"IDR","2026-05-26","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14738000,0,"IDR","2026-05-26","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23238800,0,"IDR","2026-05-26","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",252921600,0,"IDR","2026-05-26","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28480000,0,"IDR","2026-05-26","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",56160000,0,"IDR","2026-05-26","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",13125000,0,"IDR","2026-05-26","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",25450000,0,"IDR","2026-05-26","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2130800,0,"IDR","2026-05-26","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11663236,0,"IDR","2026-05-26","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1442500,0,"IDR","2026-05-27","gold-2-tr3"
